Unnamed: 0,0,fruta,percent,label_encoded
22259,Guava/Guava total/1Guava。2993 resized.jpg,Guava,27.92164533458066,3
1365,Apple/Apple B/407red applee05986407.png,Apple,15.855196949724313,0
44598,Mango/Mango00742.png,Mango,5.887939221272555,5
69639,Tomatoes/Tamotoes002036.png,Tomatoes,3.077206559793624,13
39350,Kiwi/Total Number of Kiwi fruit/Kiwi00719.png,Kiwi,11.998412495924937,4
16590,Guava/guava total final/Guava02857.png,Guava,27.92164533458066,3
9573,Apple/Total Number of Apples/Apple 03468.png,Apple,15.855196949724313,0
49980,muskmelon/Muskmelon 00556.png,muskmelon,2.945387024989015,14
68105,Pomegranate/Pomegranet00959.png,Pomegranate,3.0715369023826735,12
42981,Kiwi/Kiwi C/Kiwi C00462.png,Kiwi,11.998412495924937,4
53557,Orange/Orange002197.png,Orange,4.26925203044606,6
49497,muskmelon/Muskmelon 001908.png,muskmelon,2.945387024989015,14
25014,Guava/Guava total/Guava。421 resized resized.png,Guava,27.92164533458066,3
5136,Apple/Apple F/Apple F _0_3411.png,Apple,15.855196949724313,0
22450,Guava/Guava total/Guava。1100 resized.png,Guava,27.92164533458066,3
39559,Kiwi/Total Number of Kiwi fruit/Kiwi001202.png,Kiwi,11.998412495924937,4
6225,Apple/Total Number of Apples/Apple 03411.png,Apple,15.855196949724313,0
5564,Apple/Apple F/Apple F _0_8982.png,Apple,15.855196949724313,0
2581,Apple/Apple D/Apple De09601.png,Apple,15.855196949724313,0
61221,Persimmon/Persimmon200.png,Persimmon,2.9368825388725885,9
28392,Guava/Guava total/Guava。770 resized resized.png,Guava,27.92164533458066,3
9175,Apple/Total Number of Apples/Apple 04060.png,Apple,15.855196949724313,0
15749,Carambola/Carambola 00275.png,Carambola,2.9482218536944904,2
68836,Tomatoes/Tamotoes001751.png,Tomatoes,3.077206559793624,13
31542,Guava/Guava total/Guava。2286.png,Guava,27.92164533458066,3
49623,muskmelon/Muskmelon 001910.png,muskmelon,2.945387024989015,14
26247,Guava/Guava total/Guava。1318 resized.jpg,Guava,27.92164533458066,3
21529,Guava/guava B/Guava677.png,Guava,27.92164533458066,3
57323,Pear/pear_0_5903.png,Pear,4.26925203044606,8
50447,muskmelon/Muskmelon 001785.png,muskmelon,2.945387024989015,14
27831,Guava/Guava total/Guava。2110 resized resized.png,Guava,27.92164533458066,3
48139,Mango/Mango003823.png,Mango,5.887939221272555,5
38307,Kiwi/Total Number of Kiwi fruit/Kiwi004050.png,Kiwi,11.998412495924937,4
18358,Guava/guava total final/Guava03249.png,Guava,27.92164533458066,3
39330,Kiwi/Total Number of Kiwi fruit/Kiwi001413.png,Kiwi,11.998412495924937,4
68288,Pomegranate/Pomegranet00351.png,Pomegranate,3.0715369023826735,12
57049,Pear/Pear 1094.png,Pear,4.26925203044606,8
41014,Kiwi/Total Number of Kiwi fruit/Kiwi002048.png,Kiwi,11.998412495924937,4
16285,Carambola/Carambola 0014.png,Carambola,2.9482218536944904,2
49748,muskmelon/Muskmelon 00234.png,muskmelon,2.945387024989015,14
64425,Plum/Plum。153.png,Plum,3.257218182591317,11
56066,Peach/Peach002262.png,Peach,3.726382333347507,7
55772,Peach/Peach0034.png,Peach,3.726382333347507,7
64468,Plum/Plum。1327.png,Plum,3.257218182591317,11
5804,Apple/Apple F/Apple F46.png,Apple,15.855196949724313,0
35371,Guava/guava A/scene12421.png,Guava,27.92164533458066,3
6885,Apple/Total Number of Apples/Apple 0442.png,Apple,15.855196949724313,0
1654,Apple/Apple C/ne03981.png,Apple,15.855196949724313,0
15174,Carambola/Carambola 001121.png,Carambola,2.9482218536944904,2
16966,Guava/guava total final/Guava01553.png,Guava,27.92164533458066,3
46236,Mango/Mango001497.png,Mango,5.887939221272555,5
22992,Guava/Guava total/Guava。1681 resized.png,Guava,27.92164533458066,3
38243,Kiwi/Total Number of Kiwi fruit/Kiwi002757.png,Kiwi,11.998412495924937,4
21635,Guava/guava B/Guava1560.png,Guava,27.92164533458066,3
47827,Mango/Mango003830.png,Mango,5.887939221272555,5
67824,Pomegranate/Pomegranet00963.png,Pomegranate,3.0715369023826735,12
32504,Guava/Guava total/Guava。2073 resized.png,Guava,27.92164533458066,3
44820,Mango/Mango00218.png,Mango,5.887939221272555,5
33672,Guava/Guava total/Guava。297 resized.png,Guava,27.92164533458066,3
37338,Kiwi/kiwi A/Kiwi A00540.png,Kiwi,11.998412495924937,4
42745,Kiwi/Kiwi C/Kiwi C00898.png,Kiwi,11.998412495924937,4
19253,Guava/guava total final/Guava03305.png,Guava,27.92164533458066,3
56644,Pear/Pear 1045.png,Pear,4.26925203044606,8
10671,Apple/Total Number of Apples/Apple 03542.png,Apple,15.855196949724313,0
25574,Guava/Guava total/Guava。1690.png,Guava,27.92164533458066,3
21728,Guava/guava B/Guava1563.png,Guava,27.92164533458066,3
36549,Kiwi/kiwi A/Kiwi A001298.png,Kiwi,11.998412495924937,4
37210,Kiwi/kiwi A/Kiwi A00747.png,Kiwi,11.998412495924937,4
39746,Kiwi/Total Number of Kiwi fruit/Kiwi001954.png,Kiwi,11.998412495924937,4
34055,Guava/Guava total/1Guava。2776 resized.png,Guava,27.92164533458066,3
69635,Tomatoes/Tamotoes00152.png,Tomatoes,3.077206559793624,13
27345,Guava/Guava total/Guava。578.png,Guava,27.92164533458066,3
65650,Plum/Plum。2056.png,Plum,3.257218182591317,11
25075,Guava/Guava total/Guava。683 resized.jpg,Guava,27.92164533458066,3
5950,Apple/Apple F/Apple F _0_3280.png,Apple,15.855196949724313,0
42213,Kiwi/Total Number of Kiwi fruit/Kiwi003733.png,Kiwi,11.998412495924937,4
29373,Guava/Guava total/Guava。449 resized resized.png,Guava,27.92164533458066,3
414,Apple/Apple E/Apple E0018.png,Apple,15.855196949724313,0
64081,Plum/Plum。790.png,Plum,3.257218182591317,11
7485,Apple/Total Number of Apples/Apple 0194.png,Apple,15.855196949724313,0
64646,Plum/Plum。524.png,Plum,3.257218182591317,11
1969,Apple/Apple C/Apple Co applee08501.png,Apple,15.855196949724313,0
30266,Guava/Guava total/Guava。2003 resized resized.png,Guava,27.92164533458066,3
53678,Orange/Orange002380.png,Orange,4.26925203044606,6
36371,Kiwi/kiwi A/Kiwi A001607.png,Kiwi,11.998412495924937,4
42284,Kiwi/Total Number of Kiwi fruit/Kiwi00788.png,Kiwi,11.998412495924937,4
41773,Kiwi/Total Number of Kiwi fruit/Kiwi001447.png,Kiwi,11.998412495924937,4
50192,muskmelon/Muskmelon 00485.png,muskmelon,2.945387024989015,14
37713,Kiwi/kiwi A/Kiwi A001026.png,Kiwi,11.998412495924937,4
4898,Apple/Apple F/Apple F11.png,Apple,15.855196949724313,0
20038,Guava/guava total final/Guava01176.png,Guava,27.92164533458066,3
31550,Guava/Guava total/Guava。1245 resized.jpg,Guava,27.92164533458066,3
28013,Guava/Guava total/Guava。617 resized.jpg,Guava,27.92164533458066,3
38873,Kiwi/Total Number of Kiwi fruit/Kiwi003062.png,Kiwi,11.998412495924937,4
31347,Guava/Guava total/Guava。2381 resized.jpg,Guava,27.92164533458066,3
15633,Carambola/Carambola 001713.png,Carambola,2.9482218536944904,2
19748,Guava/guava total final/Guava0292.png,Guava,27.92164533458066,3
13042,Banana/Banana02416.png,Banana,4.2905132457371264,1
19389,Guava/guava total final/Guava02097.png,Guava,27.92164533458066,3
2318,Apple/Apple C/ne01541.png,Apple,15.855196949724313,0
56911,Pear/Pear 1493.png,Pear,4.26925203044606,8
1928,Apple/Apple C/scene06641.png,Apple,15.855196949724313,0
3762,Apple/Apple A/Apple 647.png,Apple,15.855196949724313,0
59304,Pear/Pear 1466.png,Pear,4.26925203044606,8
36343,Kiwi/kiwi A/Kiwi A00852.png,Kiwi,11.998412495924937,4
69222,Tomatoes/Tamotoes002006.png,Tomatoes,3.077206559793624,13
21890,Guava/guava B/Guava1388.png,Guava,27.92164533458066,3
7144,Apple/Total Number of Apples/Apple 0131.png,Apple,15.855196949724313,0
24055,Guava/Guava total/Guava。2085 resized resized.png,Guava,27.92164533458066,3
35763,Guava/guava A/scene10081.png,Guava,27.92164533458066,3
14841,Carambola/Carambola 00292.png,Carambola,2.9482218536944904,2
63696,Pitaya/Pitaya001789.png,Pitaya,3.544953296197077,10
19945,Guava/guava total final/Guava01770.png,Guava,27.92164533458066,3
28561,Guava/Guava total/Guava。863 resized.png,Guava,27.92164533458066,3
50538,muskmelon/Muskmelon 00938.png,muskmelon,2.945387024989015,14
24259,Guava/Guava total/Guava。2075.png,Guava,27.92164533458066,3
4105,Apple/Apple A/Apple 203.png,Apple,15.855196949724313,0
38559,Kiwi/Total Number of Kiwi fruit/Kiwi002185.png,Kiwi,11.998412495924937,4
17873,Guava/guava total final/Guava02789.png,Guava,27.92164533458066,3
68008,Pomegranate/Pomegranet001159.png,Pomegranate,3.0715369023826735,12
14516,Carambola/Carambola 00156.png,Carambola,2.9482218536944904,2
42696,Kiwi/Kiwi C/Kiwi C00247.png,Kiwi,11.998412495924937,4
8641,Apple/Total Number of Apples/Apple 02542.png,Apple,15.855196949724313,0
60198,Persimmon/Persimmon487.png,Persimmon,2.9368825388725885,9
21756,Guava/guava B/Guava1003.png,Guava,27.92164533458066,3
56732,Pear/Pear 1690.png,Pear,4.26925203044606,8
4451,Apple/Apple F/Apple F236.png,Apple,15.855196949724313,0
26470,Guava/Guava total/Guava。1683 resized resized.png,Guava,27.92164533458066,3
26321,Guava/Guava total/1Guava。3073 resized resized.png,Guava,27.92164533458066,3
17391,Guava/guava total final/Guava0239.png,Guava,27.92164533458066,3
35640,Guava/guava A/cene01681.png,Guava,27.92164533458066,3
58207,Pear/Pear 1952.png,Pear,4.26925203044606,8
66719,Pomegranate/Pomegranet00826.png,Pomegranate,3.0715369023826735,12
55487,Peach/Peach001696.png,Peach,3.726382333347507,7
53351,Orange/Orange00565.png,Orange,4.26925203044606,6
677,Apple/Apple B/543red applee03901543.png,Apple,15.855196949724313,0
40674,Kiwi/Total Number of Kiwi fruit/Kiwi003964.png,Kiwi,11.998412495924937,4
13020,Banana/Banana02628.png,Banana,4.2905132457371264,1
62172,Pitaya/Pitaya00169.png,Pitaya,3.544953296197077,10
54626,Peach/Peach00856.png,Peach,3.726382333347507,7
47104,Mango/Mango001058.png,Mango,5.887939221272555,5
9015,Apple/Total Number of Apples/Apple 03849.png,Apple,15.855196949724313,0
14343,Carambola/Carambola 001622.png,Carambola,2.9482218536944904,2
13114,Banana/Banana02943.png,Banana,4.2905132457371264,1
57128,Pear/Pear 1686.png,Pear,4.26925203044606,8
18312,Guava/guava total final/Guava0836.png,Guava,27.92164533458066,3
70259,Tomatoes/Tamotoes00871.png,Tomatoes,3.077206559793624,13
6770,Apple/Total Number of Apples/Apple 01947.png,Apple,15.855196949724313,0
39711,Kiwi/Total Number of Kiwi fruit/Kiwi002087.png,Kiwi,11.998412495924937,4
25216,Guava/Guava total/1Guava。3066.png,Guava,27.92164533458066,3
31430,Guava/Guava total/Guava。1200.png,Guava,27.92164533458066,3
20371,Guava/guava B/Guava1623.png,Guava,27.92164533458066,3
57487,Pear/Pear 409.png,Pear,4.26925203044606,8
53873,Peach/Peach00439.png,Peach,3.726382333347507,7
16397,Guava/guava total final/Guava03182.png,Guava,27.92164533458066,3
18706,Guava/guava total final/Guava02551.png,Guava,27.92164533458066,3
68631,Tomatoes/Tamotoes00475.png,Tomatoes,3.077206559793624,13
45450,Mango/Mango003551.png,Mango,5.887939221272555,5
26350,Guava/Guava total/1Guava。2742.png,Guava,27.92164533458066,3
23390,Guava/Guava total/Guava。1393 resized.png,Guava,27.92164533458066,3
3123,Apple/Apple D/applee0372.png,Apple,15.855196949724313,0
27021,Guava/Guava total/1Guava。2675 resized.jpg,Guava,27.92164533458066,3
27,Apple/Apple E/Apple E102.png,Apple,15.855196949724313,0
51064,Orange/Orange0055.png,Orange,4.26925203044606,6
34812,Guava/guava A/scene07281.png,Guava,27.92164533458066,3
53966,Peach/Peach001570.png,Peach,3.726382333347507,7
36321,Kiwi/kiwi A/Kiwi A001773.png,Kiwi,11.998412495924937,4
42387,Kiwi/Kiwi C/Kiwi C00609.png,Kiwi,11.998412495924937,4
4577,Apple/Apple F/scene06821.png,Apple,15.855196949724313,0
48553,Mango/Mango002097.png,Mango,5.887939221272555,5
2573,Apple/Apple D/Apple dee02761.png,Apple,15.855196949724313,0
32899,Guava/Guava total/Guava。2123 resized.jpg,Guava,27.92164533458066,3
4566,Apple/Apple F/Apple F _0_7952.png,Apple,15.855196949724313,0
51410,Orange/Orange00142.png,Orange,4.26925203044606,6
47158,Mango/Mango00303.png,Mango,5.887939221272555,5
46331,Mango/Mango001708.png,Mango,5.887939221272555,5
53231,Orange/Orange002230.png,Orange,4.26925203044606,6
30537,Guava/Guava total/Guava。160 resized resized.png,Guava,27.92164533458066,3
10112,Apple/Total Number of Apples/Apple 01151.png,Apple,15.855196949724313,0
49058,muskmelon/Muskmelon 001349.png,muskmelon,2.945387024989015,14
67455,Pomegranate/Pomegranet00240.png,Pomegranate,3.0715369023826735,12
27510,Guava/Guava total/Guava。1117 resized resized.png,Guava,27.92164533458066,3
3704,Apple/Apple A/Apple 252.png,Apple,15.855196949724313,0
67994,Pomegranate/Pomegranet001818.png,Pomegranate,3.0715369023826735,12
17940,Guava/guava total final/Guava01068.png,Guava,27.92164533458066,3
24771,Guava/Guava total/Guava。2356 resized resized.png,Guava,27.92164533458066,3
642,Apple/Apple E/Apple Ee00881.png,Apple,15.855196949724313,0
41290,Kiwi/Total Number of Kiwi fruit/Kiwi00476.png,Kiwi,11.998412495924937,4
49716,muskmelon/Muskmelon 00785.png,muskmelon,2.945387024989015,14
50202,muskmelon/Muskmelon 00122.png,muskmelon,2.945387024989015,14
21736,Guava/guava B/Guava362.png,Guava,27.92164533458066,3
48093,Mango/Mango004147.png,Mango,5.887939221272555,5
3806,Apple/Apple A/Apple 644.png,Apple,15.855196949724313,0
17097,Guava/guava total final/Guava02886.png,Guava,27.92164533458066,3
33683,Guava/Guava total/Guava。385 resized.jpg,Guava,27.92164533458066,3
37161,Kiwi/kiwi A/Kiwi A001864.png,Kiwi,11.998412495924937,4
12350,Banana/Banana02023.png,Banana,4.2905132457371264,1
22859,Guava/Guava total/Guava。2001 resized.png,Guava,27.92164533458066,3
69408,Tomatoes/Tamotoes00955.png,Tomatoes,3.077206559793624,13
68988,Tomatoes/Tamotoes00561.png,Tomatoes,3.077206559793624,13
12086,Banana/Banana02434.png,Banana,4.2905132457371264,1
49487,muskmelon/Muskmelon 001075.png,muskmelon,2.945387024989015,14
27834,Guava/Guava total/Guava。92 resized.png,Guava,27.92164533458066,3
13331,Banana/Banana0155.png,Banana,4.2905132457371264,1
65856,Plum/Plum。389.png,Plum,3.257218182591317,11
50915,Orange/Orange00757.png,Orange,4.26925203044606,6
37002,Kiwi/kiwi A/Kiwi A002178.png,Kiwi,11.998412495924937,4
62742,Pitaya/Pitaya00940.png,Pitaya,3.544953296197077,10
56610,Pear/Pear 1905.png,Pear,4.26925203044606,8
17761,Guava/guava total final/Guava0401.png,Guava,27.92164533458066,3
58492,Pear/pear_0_8184.png,Pear,4.26925203044606,8
47685,Mango/Mango002865.png,Mango,5.887939221272555,5
54265,Peach/Peach001984.png,Peach,3.726382333347507,7
36135,Kiwi/kiwi A/Kiwi A001373.png,Kiwi,11.998412495924937,4
48449,Mango/Mango002337.png,Mango,5.887939221272555,5
18759,Guava/guava total final/Guava03277.png,Guava,27.92164533458066,3
39049,Kiwi/Total Number of Kiwi fruit/Kiwi003302.png,Kiwi,11.998412495924937,4
65093,Plum/Plum。290.png,Plum,3.257218182591317,11
15296,Carambola/Carambola 00876.png,Carambola,2.9482218536944904,2
32919,Guava/Guava total/Guava。800 resized resized.png,Guava,27.92164533458066,3
18584,Guava/guava total final/Guava02356.png,Guava,27.92164533458066,3
66043,Plum/Plum。1488.png,Plum,3.257218182591317,11
17696,Guava/guava total final/Guava02570.png,Guava,27.92164533458066,3
51513,Orange/Orange001383.png,Orange,4.26925203044606,6
29949,Guava/Guava total/Guava。242 resized.jpg,Guava,27.92164533458066,3
65213,Plum/Plum。897.png,Plum,3.257218182591317,11
4204,Apple/Apple F/Apple F231.png,Apple,15.855196949724313,0
37029,Kiwi/kiwi A/Kiwi A001642.png,Kiwi,11.998412495924937,4
252,Apple/Apple E/Apple E12230.png,Apple,15.855196949724313,0
48551,Mango/Mango00404.png,Mango,5.887939221272555,5
33884,Guava/Guava total/Guava。1785 resized resized.png,Guava,27.92164533458066,3
4101,Apple/Apple A/Apple 439.png,Apple,15.855196949724313,0
17605,Guava/guava total final/Guava03243.png,Guava,27.92164533458066,3
30364,Guava/Guava total/1Guava。3013 resized resized.png,Guava,27.92164533458066,3
20838,Guava/guava B/Guava1522.png,Guava,27.92164533458066,3
4494,Apple/Apple F/Apple F _0_2021.png,Apple,15.855196949724313,0
43113,Kiwi/Kiwi C/Kiwi C00471.png,Kiwi,11.998412495924937,4
43050,Kiwi/Kiwi C/Kiwi C00472.png,Kiwi,11.998412495924937,4
39318,Kiwi/Total Number of Kiwi fruit/Kiwi002046.png,Kiwi,11.998412495924937,4
18607,Guava/guava total final/Guava02815.png,Guava,27.92164533458066,3
26050,Guava/Guava total/Guava。1502 resized resized.png,Guava,27.92164533458066,3
39193,Kiwi/Total Number of Kiwi fruit/Kiwi002960.png,Kiwi,11.998412495924937,4
23267,Guava/Guava total/Guava。1141.png,Guava,27.92164533458066,3
7849,Apple/Total Number of Apples/Apple 04054.png,Apple,15.855196949724313,0
26617,Guava/Guava total/Guava。2267 resized resized.png,Guava,27.92164533458066,3
68489,Tomatoes/Tamotoes00847.png,Tomatoes,3.077206559793624,13
34285,Guava/Guava total/Guava。2366 resized.jpg,Guava,27.92164533458066,3
16436,Guava/guava total final/Guava0717.png,Guava,27.92164533458066,3
16018,Carambola/Carambola 001204.png,Carambola,2.9482218536944904,2
69220,Tomatoes/Tamotoes001241.png,Tomatoes,3.077206559793624,13
69224,Tomatoes/Tamotoes001269.png,Tomatoes,3.077206559793624,13
60293,Persimmon/Persimmon1678.png,Persimmon,2.9368825388725885,9
69256,Tomatoes/Tamotoes00573.png,Tomatoes,3.077206559793624,13
18319,Guava/guava total final/Guava03936.png,Guava,27.92164533458066,3
61201,Persimmon/Persimmon1001.png,Persimmon,2.9368825388725885,9
6824,Apple/Total Number of Apples/Apple 01599.png,Apple,15.855196949724313,0
3436,Apple/Apple D/applee05101.png,Apple,15.855196949724313,0
58915,Pear/Pear 1500.png,Pear,4.26925203044606,8
62461,Pitaya/Pitaya00350.png,Pitaya,3.544953296197077,10
47588,Mango/Mango003103.png,Mango,5.887939221272555,5
3210,Apple/Apple D/Apple dee15401.png,Apple,15.855196949724313,0
22127,Guava/Guava total/Guava。549 resized resized.png,Guava,27.92164533458066,3
10651,Apple/Total Number of Apples/Apple 02853.png,Apple,15.855196949724313,0
39220,Kiwi/Total Number of Kiwi fruit/Kiwi002035.png,Kiwi,11.998412495924937,4
11677,Banana/Banana02280.png,Banana,4.2905132457371264,1
57448,Pear/Pear 1973.png,Pear,4.26925203044606,8
40933,Kiwi/Total Number of Kiwi fruit/Kiwi00528.png,Kiwi,11.998412495924937,4
21684,Guava/guava B/Guava203.png,Guava,27.92164533458066,3
28926,Guava/Guava total/Guava。821 resized.jpg,Guava,27.92164533458066,3
41498,Kiwi/Total Number of Kiwi fruit/Kiwi002617.png,Kiwi,11.998412495924937,4
37298,Kiwi/kiwi A/Kiwi A002163.png,Kiwi,11.998412495924937,4
66623,Pomegranate/Pomegranet001544.png,Pomegranate,3.0715369023826735,12
8178,Apple/Total Number of Apples/Apple 01101.png,Apple,15.855196949724313,0
62091,Pitaya/Pitaya00961.png,Pitaya,3.544953296197077,10
50238,muskmelon/Muskmelon 001635.png,muskmelon,2.945387024989015,14
3190,Apple/Apple D/applee13270.png,Apple,15.855196949724313,0
30398,Guava/Guava total/Guava。70 resized resized.png,Guava,27.92164533458066,3
16887,Guava/guava total final/Guava0274.png,Guava,27.92164533458066,3
43405,Kiwi/Kiwi B/Kiwi B00796.png,Kiwi,11.998412495924937,4
62142,Pitaya/Pitaya001900.png,Pitaya,3.544953296197077,10
5016,Apple/Apple F/scene06061.png,Apple,15.855196949724313,0
21914,Guava/guava B/Guava1001.png,Guava,27.92164533458066,3
23272,Guava/Guava total/Guava。2082 resized resized.png,Guava,27.92164533458066,3
60181,Persimmon/Persimmon454.png,Persimmon,2.9368825388725885,9
27402,Guava/Guava total/Guava。1499 resized resized.png,Guava,27.92164533458066,3
16948,Guava/guava total final/Guava03191.png,Guava,27.92164533458066,3
7650,Apple/Total Number of Apples/Apple 03498.png,Apple,15.855196949724313,0
51981,Orange/Orange001233.png,Orange,4.26925203044606,6
34319,Guava/Guava total/Guava。203 resized resized.png,Guava,27.92164533458066,3
46833,Mango/Mango001077.png,Mango,5.887939221272555,5
28034,Guava/Guava total/Guava。1714 resized.png,Guava,27.92164533458066,3
44501,Mango/Mango001222.png,Mango,5.887939221272555,5
21418,Guava/guava B/Guava2.png,Guava,27.92164533458066,3
48514,Mango/Mango002450.png,Mango,5.887939221272555,5
2914,Apple/Apple D/applee07152.png,Apple,15.855196949724313,0
9868,Apple/Total Number of Apples/Apple 03523.png,Apple,15.855196949724313,0
65428,Plum/Plum。2054.png,Plum,3.257218182591317,11
69644,Tomatoes/Tamotoes001517.png,Tomatoes,3.077206559793624,13
5312,Apple/Apple F/Apple F _0_6765.png,Apple,15.855196949724313,0
24485,Guava/Guava total/Guava。1439 resized.jpg,Guava,27.92164533458066,3
24725,Guava/Guava total/Guava。450.png,Guava,27.92164533458066,3
19709,Guava/guava total final/Guava02254.png,Guava,27.92164533458066,3
53759,Peach/Peach002286.png,Peach,3.726382333347507,7
42288,Kiwi/Total Number of Kiwi fruit/Kiwi00978.png,Kiwi,11.998412495924937,4
5415,Apple/Apple F/Apple F18.png,Apple,15.855196949724313,0
69735,Tomatoes/Tamotoes001102.png,Tomatoes,3.077206559793624,13
45105,Mango/Mango001620.png,Mango,5.887939221272555,5
60886,Persimmon/Persimmon1909.png,Persimmon,2.9368825388725885,9
42018,Kiwi/Total Number of Kiwi fruit/Kiwi003241.png,Kiwi,11.998412495924937,4
12218,Banana/Banana01923.png,Banana,4.2905132457371264,1
21235,Guava/guava B/Guava935.png,Guava,27.92164533458066,3
47343,Mango/Mango003114.png,Mango,5.887939221272555,5
58826,Pear/Pear 92.png,Pear,4.26925203044606,8
17602,Guava/guava total final/Guava0400.png,Guava,27.92164533458066,3
14200,Banana/Banana02315.png,Banana,4.2905132457371264,1
10895,Apple/Total Number of Apples/Apple 01746.png,Apple,15.855196949724313,0
55615,Peach/Peach00905.png,Peach,3.726382333347507,7
10071,Apple/Total Number of Apples/Apple 03236.png,Apple,15.855196949724313,0
4645,Apple/Apple F/Apple F354.png,Apple,15.855196949724313,0
7154,Apple/Total Number of Apples/Apple 02681.png,Apple,15.855196949724313,0
44138,Kiwi/Kiwi B/Kiwi B001049.png,Kiwi,11.998412495924937,4
1799,Apple/Apple C/scene01121.png,Apple,15.855196949724313,0
70448,Tomatoes/Tamotoes00651.png,Tomatoes,3.077206559793624,13
58642,Pear/Pear 844.png,Pear,4.26925203044606,8
25986,Guava/Guava total/1Guava。2712 resized.png,Guava,27.92164533458066,3
39326,Kiwi/Total Number of Kiwi fruit/Kiwi00889.png,Kiwi,11.998412495924937,4
24734,Guava/Guava total/Guava。1750 resized.png,Guava,27.92164533458066,3
11978,Banana/Banana0429.png,Banana,4.2905132457371264,1
47467,Mango/Mango003062.png,Mango,5.887939221272555,5
29668,Guava/Guava total/Guava。1077.png,Guava,27.92164533458066,3
3854,Apple/Apple A/Apple 448.png,Apple,15.855196949724313,0
17108,Guava/guava total final/Guava02662.png,Guava,27.92164533458066,3
49326,muskmelon/Muskmelon 001072.png,muskmelon,2.945387024989015,14
54313,Peach/Peach00402.png,Peach,3.726382333347507,7
50589,muskmelon/Muskmelon 001619.png,muskmelon,2.945387024989015,14
1812,Apple/Apple C/scene00001.png,Apple,15.855196949724313,0
54247,Peach/Peach00205.png,Peach,3.726382333347507,7
17486,Guava/guava total final/Guava01287.png,Guava,27.92164533458066,3
12953,Banana/Banana0190.png,Banana,4.2905132457371264,1
47155,Mango/Mango002948.png,Mango,5.887939221272555,5
12799,Banana/Banana01256.png,Banana,4.2905132457371264,1
2640,Apple/Apple D/Apple dee13121.png,Apple,15.855196949724313,0
17406,Guava/guava total final/Guava02566.png,Guava,27.92164533458066,3
1297,Apple/Apple B/scene05701.png,Apple,15.855196949724313,0
15992,Carambola/Carambola 001985.png,Carambola,2.9482218536944904,2
62519,Pitaya/Pitaya00972.png,Pitaya,3.544953296197077,10
27422,Guava/Guava total/1Guava。2703 resized resized.png,Guava,27.92164533458066,3
11633,Banana/Banana0699.png,Banana,4.2905132457371264,1
68548,Tomatoes/Tamotoes001569.png,Tomatoes,3.077206559793624,13
61315,Persimmon/Persimmon808.png,Persimmon,2.9368825388725885,9
51259,Orange/Orange002349.png,Orange,4.26925203044606,6
35317,Guava/guava A/cene14371.png,Guava,27.92164533458066,3
58925,Pear/pear_0_6126.png,Pear,4.26925203044606,8
45412,Mango/Mango001150.png,Mango,5.887939221272555,5
47948,Mango/Mango00205.png,Mango,5.887939221272555,5
24637,Guava/Guava total/Guava。406 resized.jpg,Guava,27.92164533458066,3
62795,Pitaya/Pitaya001908.png,Pitaya,3.544953296197077,10
70348,Tomatoes/Tamotoes001798.png,Tomatoes,3.077206559793624,13
63424,Pitaya/Pitaya001348.png,Pitaya,3.544953296197077,10
37556,Kiwi/kiwi A/Kiwi A001083.png,Kiwi,11.998412495924937,4
26033,Guava/Guava total/Guava。756.png,Guava,27.92164533458066,3
8299,Apple/Total Number of Apples/Apple 0959.png,Apple,15.855196949724313,0
61827,Pitaya/Pitaya00326.png,Pitaya,3.544953296197077,10
43455,Kiwi/Kiwi B/Kiwi B0048.png,Kiwi,11.998412495924937,4
48866,muskmelon/Muskmelon 0056.png,muskmelon,2.945387024989015,14
19905,Guava/guava total final/Guava0916.png,Guava,27.92164533458066,3
37368,Kiwi/kiwi A/Kiwi A00187.png,Kiwi,11.998412495924937,4
45384,Mango/Mango001804.png,Mango,5.887939221272555,5
59557,Persimmon/Persimmon1597.png,Persimmon,2.9368825388725885,9
38893,Kiwi/Total Number of Kiwi fruit/Kiwi001885.png,Kiwi,11.998412495924937,4
68211,Pomegranate/Pomegranet001773.png,Pomegranate,3.0715369023826735,12
46532,Mango/Mango00320.png,Mango,5.887939221272555,5
12237,Banana/Banana01512.png,Banana,4.2905132457371264,1
37663,Kiwi/kiwi A/Kiwi A001231.png,Kiwi,11.998412495924937,4
24601,Guava/Guava total/Guava。1813.png,Guava,27.92164533458066,3
36425,Kiwi/kiwi A/Kiwi A001995.png,Kiwi,11.998412495924937,4
15265,Carambola/Carambola 001730.png,Carambola,2.9482218536944904,2
29915,Guava/Guava total/Guava。2120 resized.jpg,Guava,27.92164533458066,3
34990,Guava/guava A/cene01171.png,Guava,27.92164533458066,3
22961,Guava/Guava total/1Guava。2717 resized resized.png,Guava,27.92164533458066,3
54809,Peach/Peach001689.png,Peach,3.726382333347507,7
28191,Guava/Guava total/Guava。1385 resized.jpg,Guava,27.92164533458066,3
45299,Mango/Mango002706.png,Mango,5.887939221272555,5
51537,Orange/Orange00680.png,Orange,4.26925203044606,6
10093,Apple/Total Number of Apples/Apple 010.png,Apple,15.855196949724313,0
50494,muskmelon/Muskmelon 00131.png,muskmelon,2.945387024989015,14
61015,Persimmon/Persimmon1748.png,Persimmon,2.9368825388725885,9
103,Apple/Apple E/Apple E104.png,Apple,15.855196949724313,0
63494,Pitaya/Pitaya002045.png,Pitaya,3.544953296197077,10
