id_compra,tiempo_recogida,coste_inicial,id_proveedor,id_lote
43859,261,2.904825680032673,31,42997
43860,664,1.6041080940649772,3,42998
43861,604,1.7481402073361494,31,42999
43862,342,1.9426081871733776,14,43000
43863,303,2.681885990847122,16,43001
43864,26,1.651581993049651,5,43002
43865,118,2.37091073640777,26,43003
43866,51,1.607665011678517,19,43004
43867,337,1.6188683471867298,19,43005
43868,63,1.3311815244361818,8,43006
43869,548,1.901639772458949,9,43007
43870,121,1.8101532710522472,24,43008
43871,203,1.9208063142650544,19,43009
43872,613,1.1322187870509643,5,43010
43873,441,2.7059878034823797,21,43011
43874,276,1.2427698727280214,2,43012
43875,449,2.0995939210771946,10,43013
43876,445,2.3715645621087367,28,43014
43877,301,2.4486378528658763,33,43015
43878,535,1.6836509067284338,23,43016
43879,482,1.4038102815079294,15,43017
43880,711,2.785700543549656,30,43018
43881,581,2.366321361070877,13,43019
43882,234,0.6523090327407302,20,43020
43883,364,2.708124773650809,9,43021
43884,291,,13,43022
43885,619,1.150195813680846,14,43023
43886,448,,22,43024
43887,176,2.4620241912305003,3,43025
43888,240,2.050672116549175,19,43026
43889,473,2.183219865297602,27,43027
43890,313,1.7534883381022883,9,43028
43891,144,1.6003981398188913,23,43029
43892,294,1.3419155637014462,8,43030
43893,476,1.7051305467068036,5,43031
43894,715,1.688860375767878,31,43032
43895,218,1.6784552757493678,28,43033
43896,537,,4,43034
43897,258,1.5125926158401863,9,43035
43898,158,2.319176699153528,23,43036
43899,396,2.1145481652078817,28,43037
43900,317,1.8035364960633913,1,43038
43901,22,,21,43039
43902,562,2.4372809710062273,32,43040
43903,494,2.2142699986362606,30,43041
43904,405,1.532443140044502,2,43042
43905,85,2.0512551103196466,23,43043
43906,695,1.9233303093969996,4,43044
43907,31,1.6585599791261245,4,43045
43908,429,2.2642137477227573,19,43046
43909,118,1.8368070334762636,32,43047
43910,62,2.4090022266181235,29,43048
43911,440,1.3604104845121459,19,43049
43912,215,1.5380403464002754,12,43050
43913,377,2.4156779858744346,15,43051
43914,159,3.160999226157596,31,43052
43915,272,1.9921256525255966,10,43053
43916,164,1.226529742522434,25,43054
43917,482,2.201745733359654,31,43055
43918,160,2.6689049178340714,8,43056
43919,474,2.449688996216786,21,43057
43920,24,2.066175358319355,5,43058
43921,596,2.7326946433026706,33,43059
43922,243,2.4872641464057734,24,43060
43923,553,2.4252573213438695,3,43061
43924,231,2.7422611216272696,20,43062
43925,118,2.1932800609345495,31,43063
43926,296,2.613975578338584,22,43064
43927,465,1.8035884228548356,1,43065
43928,145,2.405769520040403,2,43066
43929,424,1.6939851649208129,19,43067
43930,94,2.142667050625467,21,43068
43931,508,2.4927419488715588,3,43069
43932,697,1.6470795503020748,25,43070
43933,169,2.8278012784674353,4,43071
43934,489,1.6883532392024116,15,43072
43935,663,1.9329890946057988,17,43073
43936,345,2.137540177244504,15,43074
43937,82,2.059393332426799,6,43075
43938,415,1.5830458691113392,25,43076
43939,544,1.8787182552279267,2,43077
43940,476,1.6097150738855601,3,43078
43941,591,2.2505221015501946,6,43079
43942,200,1.9488913450698528,8,43080
43943,601,1.5092330581000044,7,43081
43944,169,1.6879269322543702,31,43082
43945,693,2.46760307514041,27,43083
43946,186,2.122348388965714,15,43084
43947,383,1.4654022182707518,9,43085
43948,92,1.5043028497380484,23,43086
43949,659,2.6877385701941128,6,43087
43950,431,2.9538058784547303,4,43088
43951,494,1.7630581884566698,2,43089
43952,96,1.7996730445518105,24,43090
43953,244,1.3076402801490734,23,43091
43954,641,1.378353740031695,35,43092
43955,372,1.9894093738997194,10,43093
43956,336,1.3349300013269279,30,43094
43957,223,1.6003640771730834,5,43095
43958,615,1.598595194477809,27,43096
43959,127,1.4523541496551953,2,43097
43960,160,1.839924636361857,8,43098
43961,327,2.2809643334640164,12,43099
43962,23,2.1110370854590346,9,43100
43963,120,1.6576966479798987,23,43101
43964,610,2.91290025654812,25,43102
43965,495,1.643417172735576,35,43103
43966,364,2.02343257079142,3,43104
43967,667,2.4393721148383496,35,43105
43968,115,2.301258181986264,32,43106
43969,351,2.4036399240634507,30,43107
43970,160,2.13674041814648,8,43108
43971,573,2.1104945457898054,16,43109
43972,275,2.2835540314397393,29,43110
43973,167,1.9181509109565118,29,43111
43974,169,1.2412469188182151,7,43112
43975,17,2.028400481502556,20,43113
43976,147,1.623696907605639,26,43114
43977,39,1.1384852221487645,1,43115
43978,587,1.7331905668987682,6,43116
43979,207,2.2231269208723896,1,43117
43980,283,2.0256454798685173,1,43118
43981,120,1.85316347900225,6,43119
43982,612,2.4731247879338873,18,43120
43983,369,1.374682625997854,32,43121
43984,214,2.1468491062415818,22,43122
43985,220,1.4730476814257378,7,43123
43986,440,1.7327822610121728,29,43124
43987,163,2.5849818449602493,27,43125
43988,393,1.8265649384550529,32,43126
43989,116,1.9973772177424227,16,43127
43990,513,0.689587528791175,15,43128
43991,553,2.3018540182079152,21,43129
43992,121,1.4796135923200047,22,43130
43993,531,2.464458429916254,2,43131
43994,413,2.4072902894636976,10,43132
43995,216,2.118127962646146,1,43133
43996,302,2.5666453655343027,33,43134
43997,670,2.120064166119166,33,43135
43998,711,1.5666174419253247,2,43136
43999,583,1.6346513728227312,29,43137
44000,429,1.2997754266326957,1,43138
44001,411,2.1343075160134597,35,43139
44002,274,2.2495093562381387,31,43140
44003,686,2.8982622223168106,12,43141
44004,194,2.5060299200023644,14,43142
44005,65,2.64509736387023,10,43143
44006,700,1.7246230216966496,31,43144
44007,69,2.368574918541245,32,43145
44008,442,2.6026447653310054,16,43146
44009,84,1.9768169403032303,2,43147
44010,105,2.968680804570226,33,43148
44011,500,,4,43149
44012,455,2.12281757044309,28,43150
44013,442,2.6354500715276634,16,43151
44014,631,2.2736592803437925,2,43152
44015,414,2.281732159955161,32,43153
44016,77,1.4990631248965025,31,43154
44017,445,2.194741008188788,32,43155
44018,211,2.4892588962353615,27,43156
44019,205,2.0301432008999893,3,43157
44020,337,1.9978604006158196,15,43158
44021,371,1.1408595704066622,25,43159
44022,662,1.7327420703876124,16,43160
44023,12,1.0492701039888448,31,43161
44024,243,1.6225545796717933,35,43162
44025,314,2.0347169078653726,32,43163
44026,451,2.5958573583041242,25,43164
44027,2,2.639395379275125,21,43165
44028,281,1.9861992706536218,32,43166
44029,264,3.8732042274300804,17,43167
44030,194,1.7161903905834675,13,43168
44031,459,2.7605651355328984,35,43169
44032,570,1.9575098357079177,29,43170
44033,358,1.1018525697721773,19,43171
44034,357,1.2313905736946698,7,43172
44035,44,2.4049663566222472,29,43173
44036,630,,1,43174
44037,277,2.308413222941133,32,43175
44038,538,0.7464252353792733,31,43176
44039,191,1.9532080149433282,9,43177
44040,567,1.4378276621684443,6,43178
44041,299,1.7540544209156828,15,43179
44042,571,1.7626068888840531,24,43180
44043,409,1.9916473227397247,13,43181
44044,141,2.370533381634635,25,43182
44045,149,0.8434148478228591,14,43183
44046,116,1.5969801747601924,23,43184
44047,553,2.4119548690624057,1,43185
44048,545,2.2673771085313357,1,43186
44049,378,2.6619941159964373,1,43187
44050,138,2.650662478967206,30,43188
44051,428,2.3077118940257813,12,43189
44052,28,1.3187522626546069,13,43190
44053,192,1.7878685196905588,13,43191
44054,55,2.0687464573374057,6,43192
44055,113,1.2591039253651064,2,43193
44056,225,1.751170219078405,14,43194
44057,577,2.3984175252880116,32,43195
44058,261,2.1987972572276946,7,43196
44059,545,2.206156705189516,3,43197
44060,415,2.2753043844465886,8,43198
44061,82,1.3503415369328695,5,43199
44062,367,1.9003843852624525,1,43200
44063,415,2.5523246754726334,18,43201
44064,369,1.5479242187010622,17,43202
44065,711,2.1065814913142598,6,43203
44066,248,2.697521725357007,2,43204
44067,211,2.7630099567273465,7,43205
44068,462,3.235001570867192,23,43206
44069,304,1.5628147787845277,2,43207
44070,491,2.184745262404235,8,43208
44071,294,1.5425784882199216,11,43209
44072,716,2.1318977181044536,23,43210
44073,164,1.80185319304661,33,43211
44074,199,1.667295569865472,9,43212
44075,85,2.0050448171351043,10,43213
44076,194,2.1686580582148287,26,43214
44077,619,2.12593789626772,28,43215
44078,254,1.571246038045756,12,43216
44079,110,0.9943592559528753,23,43217
44080,386,0.6500605625191409,1,43218
44081,435,3.115618736373486,15,43219
44082,129,2.668941038405663,4,43220
44083,236,2.1544934465978174,27,43221
44084,264,1.8186372158596151,23,43222
44085,108,2.0555238957416204,2,43223
44086,647,2.031751517293509,35,43224
44087,379,3.252604920283166,9,43225
44088,216,1.9373246901528947,10,43226
44089,467,2.7803978103788527,31,43227
44090,475,2.4922058981516617,29,43228
44091,463,2.193993115363532,35,43229
44092,65,2.4708324650098326,33,43230
44093,321,1.8963035946872937,13,43231
44094,651,2.033574448664085,12,43232
44095,281,1.857328235199236,32,43233
44096,403,1.6092295883490129,33,43234
44097,434,1.9944804837865968,33,43235
44098,466,1.452568754595248,19,43236
44099,272,1.8971646863444809,4,43237
44100,284,1.3501967074519685,3,43238
44101,31,1.9236326342807484,20,43239
44102,32,2.5372928958000016,28,43240
44103,244,1.4326825177635805,12,43241
44104,182,2.1194955413326237,20,43242
44105,223,2.322434558337957,19,43243
44106,522,1.7289507459884184,15,43244
44107,604,2.868429301929313,11,43245
44108,190,,8,43246
44109,182,1.8887804782590916,13,43247
44110,655,2.608399246862615,12,43248
44111,472,2.006312893490112,17,43249
44112,324,2.924683545880925,11,43250
44113,214,1.1697691401242718,7,43251
44114,707,1.8175633564140723,16,43252
44115,561,1.9531428114703344,25,43253
44116,502,2.210312226238062,32,43254
44117,346,1.8090982276055745,2,43255
44118,316,1.9778993980268227,18,43256
44119,15,1.6878889451705477,35,43257
44120,158,2.749388997573259,3,43258
44121,701,1.573918745385201,7,43259
44122,669,2.017240320075539,17,43260
44123,75,1.461655135030691,6,43261
44124,708,1.7688681787993805,30,43262
44125,103,1.7323321289765445,24,43263
44126,529,2.4048965112719554,12,43264
44127,252,2.4649243407835275,34,43265
44128,687,3.056078579673408,10,43266
44129,239,,2,43267
44130,67,1.9678536063461112,31,43268
44131,85,2.040047159658661,33,43269
44132,230,,5,43270
44133,129,2.5815993471270517,24,43271
44134,519,2.293128698917225,1,43272
44135,579,2.560637918558749,11,43273
44136,414,2.8369602432172942,15,43274
44137,549,1.8756044654639183,26,43275
44138,642,2.2809813003903443,12,43276
44139,45,1.5015422503265203,14,43277
44140,546,1.5290383554250717,17,43278
44141,504,2.5161939063894305,6,43279
44142,617,1.5587732996826775,10,43280
44143,660,1.2535686307765563,34,43281
44144,240,1.45933219300436,13,43282
44145,449,1.883396432229644,24,43283
44146,216,3.6053360483439714,11,43284
44147,664,1.7213961339760822,22,43285
44148,621,2.303233148779278,33,43286
44149,440,2.106273076038696,11,43287
44150,102,2.6234033532877055,11,43288
44151,579,2.3514573630671283,31,43289
44152,708,2.1768025009634764,19,43290
44153,336,2.7579814113399688,27,43291
44154,480,2.777070343477415,21,43292
44155,691,1.0410474225620738,16,43293
44156,692,3.067592354290058,7,43294
44157,686,2.4193972743385532,34,43295
44158,22,2.5217361133117064,17,43296
44159,58,1.986068509511499,33,43297
44160,139,2.3589766210253846,11,43298
44161,177,1.5221802211382207,2,43299
44162,192,0.9886631628462608,13,43300
44163,8,2.555032960101126,35,43301
44164,517,2.1362595501790773,12,43302
44165,629,2.295604491843482,15,43303
44166,94,1.7491633379122506,32,43304
44167,448,1.5413293555851966,4,43305
44168,336,2.0341000847325583,34,43306
44169,621,3.267535923325371,4,43307
44170,268,2.8287337378523576,6,43308
44171,644,2.0962806145145474,30,43309
44172,324,3.150106451241509,5,43310
44173,643,2.1966435804484834,5,43311
44174,713,1.8105861091520588,2,43312
44175,698,2.12010968500089,19,43313
44176,251,,11,43314
44177,337,2.4432275570305535,27,43315
44178,599,1.5931832652786861,25,43316
44179,268,1.6268651225653614,1,43317
44180,436,2.4721137625262144,31,43318
44181,599,1.7567598961698478,32,43319
44182,210,1.7619135877243748,26,43320
44183,445,1.536896358840872,13,43321
44184,667,0.8782486814734192,17,43322
44185,522,2.428055119240076,10,43323
44186,477,2.432071988017152,33,43324
44187,49,2.0464339461700005,31,43325
44188,357,2.110896286725119,11,43326
44189,109,2.720630245899253,8,43327
44190,270,2.3766797931219963,13,43328
44191,282,2.6657921345909834,25,43329
44192,443,2.5665472269075615,17,43330
44193,469,1.960143460920258,23,43331
44194,677,1.3743953009721697,14,43332
44195,633,1.6425230962972377,27,43333
44196,137,1.185292247375144,27,43334
44197,291,1.3696606131422056,31,43335
44198,396,1.6613246185430874,13,43336
44199,445,2.187704336364311,18,43337
44200,73,2.269986170566822,17,43338
44201,266,1.389542766538665,9,43339
44202,133,1.7684769426346603,13,43340
44203,151,1.0452355848789967,28,43341
44204,315,2.2988043318569495,31,43342
44205,419,1.5400719928146305,21,43343
44206,365,1.7907390387442732,10,43344
44207,591,2.2507443185477154,9,43345
44208,434,2.7934643865233717,8,43346
44209,338,1.8337528685719637,34,43347
44210,134,2.7051306909795434,33,43348
44211,202,1.3619632983543712,30,43349
44212,40,2.251398946175387,28,43350
44213,661,1.955745497329971,21,43351
44214,144,1.5829887121979915,6,43352
44215,134,1.4917912268412081,6,43353
44216,705,2.3617162096521658,28,43354
44217,53,1.772583666574178,24,43355
44218,396,2.2066419559891073,6,43356
44219,341,1.5589111155935986,25,43357
44220,433,1.6214505650840545,15,43358
44221,297,2.0381455742877717,25,43359
44222,362,1.9753836873435784,30,43360
44223,519,2.7977748033050993,32,43361
44224,313,1.7126880270950144,23,43362
44225,236,2.257343942210186,28,43363
44226,163,1.7086638467610518,19,43364
44227,289,1.7592462593329814,34,43365
44228,197,1.6215713353970824,22,43366
44229,451,2.235133453502567,20,43367
44230,54,1.6816501637745072,3,43368
44231,255,2.1421837414708733,10,43369
44232,526,1.5116587265445003,20,43370
44233,256,2.4545955560675714,19,43371
44234,644,2.2276989286281847,1,43372
44235,286,2.109408219760744,15,43373
44236,313,2.1494265121003173,26,43374
44237,177,1.8230871879948172,29,43375
44238,394,2.389588964988877,12,43376
44239,459,1.6005847745310602,21,43377
44240,555,2.3251912392233236,34,43378
44241,69,2.880723313453566,33,43379
44242,215,1.2077103101972773,32,43380
44243,207,1.4607463999353842,24,43381
44244,101,2.4146051063862157,19,43382
44245,618,1.3711209923221097,3,43383
44246,305,1.5802123416260065,18,43384
44247,223,1.0763045059106018,15,43385
44248,643,1.9158029170703907,28,43386
44249,13,2.081849393012735,35,43387
44250,184,1.5752497995429522,5,43388
44251,24,2.0026552472127195,19,43389
44252,376,1.9822969027859239,27,43390
44253,280,2.4808428585522577,11,43391
44254,663,1.1318463785570103,30,43392
44255,572,1.2092624996278272,33,43393
44256,710,1.7289503311231265,15,43394
44257,507,2.4278693905922544,5,43395
44258,187,2.1599947571374494,17,43396
44259,297,2.1439953666078297,10,43397
44260,127,1.3037085760541671,27,43398
44261,698,2.861842735199446,12,43399
44262,463,1.7396602388111186,1,43400
44263,145,2.7299248406067824,18,43401
44264,37,2.2148977196765585,35,43402
44265,157,1.2214106242676137,28,43403
44266,617,1.6244643557876093,22,43404
44267,280,1.626084781215828,3,43405
44268,388,1.81220027792568,7,43406
44269,499,1.3228082634644336,6,43407
44270,524,1.675703016647025,18,43408
44271,259,1.9265455059495165,2,43409
44272,666,1.7224946033859605,31,43410
44273,191,1.7584321668427296,2,43411
44274,120,2.1479283684860553,24,43412
44275,150,2.224717982195349,7,43413
44276,83,1.6055764760445448,9,43414
44277,692,2.165427150876497,14,43415
44278,386,2.1113097672841152,19,43416
44279,666,2.4900004228983676,31,43417
44280,255,1.8675879532219473,28,43418
44281,150,2.457424008847246,12,43419
44282,341,2.284604634545664,28,43420
44283,98,2.788581449744691,2,43421
44284,241,1.6746679927972896,21,43422
44285,165,1.7484523960437575,1,43423
44286,482,2.060945524003909,33,43424
44287,618,1.8821580928771724,30,43425
44288,340,2.2287882828245476,17,43426
44289,55,1.7841843591210358,6,43427
44290,99,1.4680916898245284,4,43428
44291,326,1.623018594574024,10,43429
44292,186,1.1124166440604908,35,43430
44293,510,1.8769494810502982,9,43431
44294,439,2.4583059083098493,22,43432
44295,224,2.888947396505803,26,43433
44296,323,2.2070401765278485,14,43434
44297,400,1.9816324431987946,23,43435
44298,654,1.6200235323715397,8,43436
44299,507,2.4459747820441526,10,43437
44300,467,2.1108398587863992,17,43438
44301,372,1.385893862853146,17,43439
44302,531,2.5474405396626167,22,43440
44303,262,1.4841169187434677,29,43441
44304,91,1.3995615242640422,30,43442
44305,47,2.554746975753685,30,43443
44306,667,2.995481615680522,26,43444
44307,489,1.578242978147128,26,43445
44308,451,1.8339946084973486,22,43446
44309,33,2.038043948532926,32,43447
44310,150,2.125146486567357,3,43448
44311,214,2.198707132076314,29,43449
44312,198,2.6333481002848003,2,43450
44313,130,2.2373956628549454,8,43451
44314,579,1.6816234340763205,19,43452
44315,443,1.1971931992908496,17,43453
44316,260,2.524255325192427,11,43454
44317,486,1.9656119356570512,7,43455
44318,457,2.282972922722794,10,43456
44319,609,1.4641362774386355,12,43457
44320,319,2.5450892677299617,18,43458
44321,129,2.136555337432749,22,43459
44322,548,2.0852171542983235,4,43460
44323,476,1.4986963369200312,30,43461
44324,8,2.9063360443273907,8,43462
44325,282,2.153298418218831,19,43463
44326,585,1.655331677387499,25,43464
44327,472,0.7004941779838285,7,43465
44328,417,2.497486406855948,23,43466
44329,285,2.045319548114083,26,43467
44330,11,1.3411376836098658,5,43468
44331,219,3.179456107268042,13,43469
44332,439,1.7737930326356368,26,43470
44333,681,2.2823878867382836,28,43471
44334,371,1.9560071837914819,12,43472
44335,279,2.115285677252687,17,43473
44336,654,1.6613054489186123,12,43474
44337,715,2.0774091375494517,7,43475
44338,588,1.456766265023183,27,43476
44339,588,1.796323151427488,18,43477
44340,361,3.11009568054807,19,43478
44341,313,1.6892232581139932,13,43479
44342,707,2.1296702389321185,10,43480
44343,664,2.342925680701252,2,43481
44344,119,1.366317961912884,28,43482
44345,266,2.0340436600854193,13,43483
44346,35,1.2684217599345928,12,43484
44347,15,1.8505988948234635,7,43485
44348,158,2.085567205626129,2,43486
44349,605,2.145521133145684,28,43487
44350,243,1.4507133474340916,24,43488
44351,707,1.3424675733250626,19,43489
44352,318,1.955337712345755,19,43490
44353,319,2.144716373602737,24,43491
44354,123,1.407776387738904,34,43492
44355,185,1.7293786442336936,16,43493
44356,498,2.0361758597827655,6,43494
44357,357,1.8314157215333917,12,43495
44358,95,1.2201206767802502,15,43496
44359,258,1.7157588667079444,4,43497
44360,5,1.8520518383850948,27,43498
44361,697,1.7079013138904124,30,43499
44362,650,,1,43500
44363,91,1.9397365040191576,9,43501
44364,26,2.3862118287578618,23,43502
44365,365,2.6232504446100364,20,43503
44366,55,1.5680921810790767,35,43504
44367,383,1.8556057959687717,4,43505
44368,562,1.4291815781777095,27,43506
44369,275,2.3827689640826453,29,43507
44370,687,2.5130487189003223,18,43508
44371,370,2.146181813200784,4,43509
44372,37,2.6401211873079236,16,43510
44373,434,2.0760318432735394,29,43511
44374,672,2.857562017512284,22,43512
44375,710,2.5113204202890964,32,43513
44376,537,2.257494178630523,17,43514
44377,26,2.455520029761029,5,43515
44378,547,1.1951797550907692,13,43516
44379,713,1.9273097243276216,22,43517
44380,172,2.7486331217704816,9,43518
44381,228,2.1570162385908613,1,43519
44382,68,,34,43520
44383,714,1.8678259962137282,35,43521
44384,15,2.5578753830699457,17,43522
44385,402,2.9102782493809647,19,43523
44386,50,2.5613951755160156,14,43524
44387,15,1.6216843513772647,14,43525
44388,272,1.5954386171634656,29,43526
44389,483,2.0295839732416168,27,43527
44390,84,1.7836611458219138,13,43528
44391,85,2.6657741438129143,15,43529
44392,323,1.8388698343104513,28,43530
44393,7,2.3598333223004024,2,43531
44394,289,2.309219530589123,24,43532
44395,264,2.5306350085854143,12,43533
44396,302,2.3036182793564706,19,43534
44397,199,1.9544462759288777,23,43535
44398,484,2.2890555343611507,26,43536
44399,306,2.2642403412954506,19,43537
44400,355,2.5639926716382844,9,43538
44401,584,2.3362946363081387,10,43539
44402,37,2.7171361903940925,24,43540
44403,136,1.9276992205867713,24,43541
44404,474,2.139277178127089,3,43542
44405,561,2.107428617751291,2,43543
44406,254,2.581711406682886,26,43544
44407,248,1.9432696147843103,8,43545
44408,180,2.05235505292532,3,43546
44409,303,2.289147125494849,10,43547
44410,144,,18,43548
44411,443,2.272077003464074,23,43549
44412,261,2.4608222483038165,22,43550
44413,527,2.523577703594471,29,43551
44414,659,2.3600490708238877,33,43552
44415,480,1.8873580239804475,13,43553
44416,590,2.550072419108883,10,43554
44417,630,2.174340856945195,25,43555
44418,451,1.27198725429791,22,43556
44419,148,1.9156054229216406,18,43557
44420,684,2.576299774014224,26,43558
44421,375,2.453440495671666,3,43559
44422,376,2.2333762496426943,14,43560
44423,6,1.8157440449204336,28,43561
44424,477,1.4325297354465518,10,43562
44425,465,2.6672158261606818,13,43563
44426,298,2.429796921316284,15,43564
44427,240,2.174948713522428,14,43565
44428,164,2.746278341896037,5,43566
44429,29,2.3197797822858934,5,43567
44430,352,2.4565500494747115,9,43568
44431,264,2.0618720471711036,13,43569
44432,600,1.0264346332639136,7,43570
44433,244,1.6137217045748258,22,43571
44434,208,1.8074974213369743,35,43572
44435,547,2.5124535392779603,29,43573
44436,32,2.412286867799443,4,43574
44437,403,2.7035202103973526,27,43575
44438,569,3.024573314295834,10,43576
44439,218,2.2937810634378044,16,43577
44440,185,,26,43578
44441,658,1.0929444860230793,5,43579
44442,247,2.211092111612986,4,43580
44443,191,1.8538925041248644,11,43581
44444,165,3.0489690120751836,17,43582
44445,578,1.8699520058659154,2,43583
44446,543,1.4148286105913237,28,43584
44447,466,1.1214972898450513,33,43585
44448,24,2.4128026454822074,26,43586
44449,376,1.2076782272038549,14,43587
44450,667,,27,43588
44451,617,1.1880648376345784,12,43589
44452,651,,1,43590
44453,522,2.0641845530819842,11,43591
44454,399,,12,43592
44455,244,2.160801633803981,31,43593
44456,257,2.766329450367882,22,43594
44457,39,2.6217447288928963,11,43595
44458,31,1.867725261598649,3,43596
44459,588,2.900324333138851,22,43597
44460,695,2.91044242925447,8,43598
44461,134,2.3864948183532717,22,43599
44462,356,1.4809582692467986,24,43600
44463,664,2.176664664277823,35,43601
44464,445,1.822284004079438,34,43602
44465,123,2.2508453694089474,17,43603
44466,439,2.407710134886308,30,43604
44467,406,1.6091250436378643,9,43605
44468,432,3.2842787514571405,24,43606
44469,562,2.8095279146399186,3,43607
44470,627,2.2327682448220973,19,43608
44471,63,1.0773999580492566,29,43609
44472,576,,21,43610
44473,532,1.783831602556154,6,43611
44474,394,1.9623894121008623,4,43612
44475,316,1.803950386995791,20,43613
44476,128,2.238688429741377,18,43614
44477,436,2.4329623095574866,5,43615
44478,179,2.4761830611659854,2,43616
44479,285,1.0295965448779656,14,43617
44480,216,2.947888649289344,27,43618
44481,246,,32,43619
44482,435,1.3604708143872237,33,43620
44483,464,2.375590014989023,33,43621
44484,520,2.1117392378364985,22,43622
44485,673,2.0762787663427176,31,43623
44486,37,2.3853290547985893,8,43624
44487,67,1.6709370664356156,2,43625
44488,15,2.3928620842199844,11,43626
44489,169,2.224339393667233,12,43627
44490,567,1.7937663658300957,13,43628
44491,118,1.853271381030531,25,43629
44492,139,2.2605024853365125,20,43630
44493,476,2.316093241140096,31,43631
44494,52,1.5445526122659456,22,43632
44495,217,1.5215178230894946,11,43633
44496,555,2.116743662481277,22,43634
44497,103,2.0891990042226225,33,43635
44498,477,2.0515509924181616,4,43636
44499,60,2.1314257731071873,4,43637
44500,175,3.4025627750287963,27,43638
44501,584,1.729665788565516,24,43639
44502,680,2.968252800487685,23,43640
44503,471,2.5183548055822107,13,43641
44504,57,1.8560428242090738,12,43642
44505,270,2.0744310899623533,9,43643
44506,128,1.7592445613269345,13,43644
44507,305,2.0990220685214314,22,43645
44508,8,0.8705990575288614,13,43646
44509,240,2.4021148393967784,12,43647
44510,517,1.2648054412505245,23,43648
44511,71,1.5923716303870468,14,43649
44512,712,1.9870252178201415,23,43650
44513,252,1.9119178188704136,9,43651
44514,485,2.1083321195888214,33,43652
44515,584,2.165554471660318,11,43653
44516,48,2.398449052946182,31,43654
44517,287,1.7274249777712016,17,43655
44518,544,2.412051335440254,26,43656
44519,672,1.46631462444671,10,43657
44520,527,1.7736926115169414,31,43658
44521,395,2.1124191661329346,10,43659
44522,386,1.9296525475080872,30,43660
44523,86,,3,43661
44524,399,1.939810491777584,23,43662
44525,507,2.813180857957052,28,43663
44526,60,1.1893086891734317,24,43664
44527,202,2.4486732506334516,11,43665
44528,78,2.2742790479635655,4,43666
44529,328,2.2016068464735783,27,43667
44530,39,2.4573628089794752,34,43668
44531,555,1.8975811344619182,32,43669
44532,694,1.7343415056772553,9,43670
44533,54,1.6650218796198268,23,43671
44534,311,2.626820477513173,28,43672
44535,451,1.4132005335089455,4,43673
44536,716,1.4839112419596994,8,43674
44537,713,2.0444047595249164,16,43675
44538,679,1.0803952405391462,5,43676
44539,251,2.295758236924205,10,43677
44540,416,2.5536845217824835,19,43678
44541,410,2.264980817032245,17,43679
44542,435,2.625071390489512,22,43680
44543,345,1.5679576840016265,15,43681
44544,401,1.547007250906355,20,43682
44545,38,2.2874736524067765,13,43683
44546,694,1.5642474264715789,8,43684
44547,610,2.716773111144116,18,43685
44548,571,2.4813847958848214,21,43686
44549,596,1.869961976859138,24,43687
44550,622,1.6808746116480955,1,43688
44551,49,,33,43689
44552,596,1.6748870337089001,27,43690
44553,315,1.8854406075359682,35,43691
44554,223,1.4248980028505915,23,43692
44555,104,2.219580745249071,28,43693
44556,608,2.531319027444367,9,43694
44557,668,2.263058145671948,4,43695
44558,97,1.1291569662676864,35,43696
44559,473,2.1894613694676974,26,43697
44560,588,2.605241410906799,24,43698
44561,704,2.0098323722863065,11,43699
44562,614,2.823615578208761,35,43700
44563,80,1.8884691296140752,19,43701
44564,196,2.9917198619083236,7,43702
44565,371,2.8276505399268563,30,43703
44566,711,3.05526907802052,26,43704
44567,442,2.335942267077262,14,43705
44568,79,,10,43706
44569,414,1.791658996869827,32,43707
44570,638,1.5143829051712545,12,43708
44571,48,2.6423330053413396,23,43709
44572,676,1.9813623758047483,15,43710
44573,487,2.074662163063126,7,43711
44574,696,2.069970498013557,21,43712
44575,528,1.9160984319059886,14,43713
44576,597,1.6484463483457086,29,43714
44577,243,1.9792492482406192,19,43715
44578,699,1.5710467083564321,32,43716
44579,555,1.6842943270454782,18,43717
44580,252,2.221929421521769,20,43718
44581,222,1.2113623262221815,27,43719
44582,269,1.2953018767402136,9,43720
44583,224,1.4271753433215277,23,43721
44584,63,1.7587667680092642,2,43722
44585,657,2.3250415863301606,22,43723
44586,635,1.5739730796127573,26,43724
44587,536,1.5250156130887365,12,43725
44588,710,1.9656015320849638,8,43726
44589,718,1.8624741890371863,34,43727
44590,126,,9,43728
44591,34,2.1837233480494462,31,43729
44592,641,1.4396239591720286,28,43730
44593,421,1.575060968126172,19,43731
44594,321,2.3179896063594354,23,43732
44595,125,2.043912498381836,24,43733
44596,179,2.2070881827133415,18,43734
44597,445,1.9760791581440373,21,43735
44598,24,1.177976636091155,8,43736
44599,315,2.1036975097157735,18,43737
44600,27,0.4684364326398731,19,43738
44601,523,1.904576773020648,5,43739
44602,368,2.4043189574260957,8,43740
44603,211,2.0429206963698703,5,43741
44604,336,1.646420322443626,23,43742
44605,205,2.2128381263789714,24,43743
44606,618,3.0510021525523277,15,43744
44607,614,2.9989093620293232,32,43745
44608,32,1.6161063340503068,23,43746
44609,298,2.038893361203208,8,43747
44610,39,,1,43748
44611,535,1.8529283445220757,22,43749
44612,167,2.136944793388907,9,43750
44613,178,1.7803945678455917,25,43751
44614,317,2.8141922303871585,31,43752
44615,327,2.560157664980871,4,43753
