id_lote,lote,id_t_id,id_marca,id_tipo
28220,M85G86G210I201O52Q46V78M,28220,10,4
28221,M85G86G210I201O52R82K83O90K68B69C73J69J46V78M,28221,16,4
28222,M85G86G210I201O52R82K83O90K68J74V71,28222,2,4
28223,M85G86G210I201O52R82K83O90K68J80T71,28223,33,4
28224,M85G86G210I201O52R46V78M,28224,32,4
28225,M85G86G210I201O52S82K83O90K68B69C73J69J46V78M,28225,22,4
28226,M85G86G210I201O52S82K83O90K68J74V71,28226,22,4
28227,M85G86G210I201O52S82K83O90K68J80T71,28227,8,4
28228,M85G86G210I201O52S46V78M,28228,27,4
28229,M85G86G210I201O52T82K83O90K68B69C73J69J46V78M,28229,3,4
28230,M85G86G210I201O52T82K83O90K68J74V71,28230,8,4
28231,M85G86G210I201O52T82K83O90K68J80T71,28231,29,4
28232,M85G86G210I201O52T46V78M,28232,5,4
28233,M85G86G210I201O52U82K83O90K68B69C73J69J46V78M,28233,20,4
28234,M85G86G210I201O52U82K83O90K68J74V71,28234,20,4
28235,M85G86G210I201O52U82K83O90K68J80T71,28235,12,4
28236,M85G86G210I201O52U46V78M,28236,1,4
28237,M85G86G210I201O53B69C73J69J82K83O90K68J80T71,28237,2,4
28238,M85G86G210I201O53B69C73J69J46P80M,28238,27,4
28239,M85G86G210I201O53B69C73J69J46V78M,28239,4,4
28240,M85G86G210I201O53J80T71,28240,28,4
28241,M85G86G210I201O53L82K83O90K68B69C73J69J46V78M,28241,12,4
28242,M85G86G210I201O53L82K83O90K68J74V71,28242,29,4
28243,M85G86G210I201O53L82K83O90K68J80T71,28243,12,4
28244,M85G86G210I201O53L46V78M,28244,27,4
28245,M85G86G210I201O53M82K83O90K68B69C73J69J46V78M,28245,12,4
28246,M85G86G210I201O53M82K83O90K68J74V71,28246,19,4
28247,M85G86G210I201O53M82K83O90K68J80T71,28247,3,4
28248,M85G86G210I201O53M46V78M,28248,22,4
28249,M85G86G210I201O53N82K83O90K68B69C73J69J46V78M,28249,19,4
28250,M85G86G210I201O53N82K83O90K68J74V71,28250,7,4
28251,M85G86G210I201O53N82K83O90K68J80T71,28251,12,4
28252,M85G86G210I201O53N46V78M,28252,8,4
28253,M85G86G210I201O53O82K83O90K68B69C73J69J46V78M,28253,28,4
28254,M85G86G210I201O53O82K83O90K68J74V71,28254,14,4
28255,M85G86G210I201O53O82K83O90K68J80T71,28255,20,4
28256,M85G86G210I201O53O46V78M,28256,20,4
28257,M85G86G210I201O53P82K83O90K68B69C73J69J46V78M,28257,28,4
28258,M85G86G210I201O53P82K83O90K68J74V71,28258,19,4
28259,M85G86G210I201O53P82K83O90K68J80T71,28259,28,4
28260,M85G86G210I201O53P46V78M,28260,5,4
28261,M85G86G210I201O53Q82K83O90K68B69C73J69J46V78M,28261,33,4
28262,M85G86G210I201O53Q82K83O90K68J74V71,28262,20,4
28263,M85G86G210I201O53Q82K83O90K68J80T71,28263,12,4
28264,M85G86G210I201O53Q46V78M,28264,35,4
28265,M85G86G210I201O53R82K83O90K68B69C73J69J46V78M,28265,2,4
28266,M85G86G210I201O53R82K83O90K68J74V71,28266,31,4
28267,M85G86G210I201O53R82K83O90K68J80T71,28267,29,4
28268,M85G86G210I201O53R46V78M,28268,18,4
28269,M85G86G210I201O53S82K83O90K68B69C73J69J46V78M,28269,11,4
28270,M85G86G210I201O53S82K83O90K68J74V71,28270,19,4
28271,M85G86G210I201O53S82K83O90K68J80T71,28271,10,4
28272,M85G86G210I201O53S46V78M,28272,15,4
28273,M85G86G210I201O53T82K83O90K68B69C73J69J46V78M,28273,28,4
28274,M85G86G210I201O53T82K83O90K68J74V71,28274,24,4
28275,M85G86G210I201O53T82K83O90K68J80T71,28275,25,4
28276,M85G86G210I201O53T46V78M,28276,1,4
28277,M85G86G210I201O53U82K83O90K68B69C73J69J46V78M,28277,14,4
28278,M85G86G210I201O53U82K83O90K68J74V71,28278,32,4
28279,M85G86G210I201O53U82K83O90K68J80T71,28279,19,4
28280,M85G86G210I201O53U46V78M,28280,23,4
28281,M85G86G210I201O54B69C73J69J82K83O90K68J80T71,28281,33,4
28282,M85G86G210I201O54B69C73J69J46P80M,28282,16,4
28283,M85G86G210I201O54B69C73J69J46V78M,28283,34,4
28284,M85G86G210I201O54J80T71,28284,20,4
28285,M85G86G210I201O54L82K83O90K68B69C73J69J46V78M,28285,28,4
28286,M85G86G210I201O54L82K83O90K68J74V71,28286,5,4
28287,M85G86G210I201O54L82K83O90K68J80T71,28287,30,4
28288,M85G86G210I201O54L46V78M,28288,12,4
28289,M85G86G210I201O54M82K83O90K68B69C73J69J46V78M,28289,21,4
28290,M85G86G210I201O54M82K83O90K68J74V71,28290,14,4
28291,M85G86G210I201O54M82K83O90K68J80T71,28291,8,4
28292,M85G86G210I201O54M46V78M,28292,30,4
28293,M85G86G210I201O54N82K83O90K68B69C73J69J46V78M,28293,27,4
28294,M85G86G210I201O54N82K83O90K68J74V71,28294,29,4
28295,M85G86G210I201O54N82K83O90K68J80T71,28295,24,4
28296,M85G86G210I201O54N46V78M,28296,30,4
28297,M85G86G210I201O54O82K83O90K68B69C73J69J46V78M,28297,29,4
28298,M85G86G210I201O54O82K83O90K68J74V71,28298,23,4
28299,M85G86G210I201O54O82K83O90K68J80T71,28299,19,4
28300,M85G86G210I201O54O46V78M,28300,8,4
28301,M85G86G210I201O54P82K83O90K68B69C73J69J46V78M,28301,8,4
28302,M85G86G210I201O54P82K83O90K68J74V71,28302,10,4
28303,M85G86G210I201O54P82K83O90K68J80T71,28303,5,4
28304,M85G86G210I201O54P46V78M,28304,19,4
28305,M85G86G210I201O54Q82K83O90K68B69C73J69J46V78M,28305,9,4
28306,M85G86G210I201O54Q82K83O90K68J74V71,28306,20,4
28307,M85G86G210I201O54Q82K83O90K68J80T71,28307,25,4
28308,M85G86G210I201O54Q46V78M,28308,22,4
28309,M85G86G210I201O54R82K83O90K68B69C73J69J46V78M,28309,6,4
28310,M85G86G210I201O54R82K83O90K68J74V71,28310,29,4
28311,M85G86G210I201O54R82K83O90K68J80T71,28311,28,4
28312,M85G86G210I201O54R46V78M,28312,32,4
28313,M85G86G210I201O54S82K83O90K68B69C73J69J46V78M,28313,16,4
28314,M85G86G210I201O54S82K83O90K68J74V71,28314,30,4
28315,M85G86G210I201O54S82K83O90K68J80T71,28315,28,4
28316,M85G86G210I201O54S46V78M,28316,29,4
28317,M85G86G210I201O54T82K83O90K68B69C73J69J46V78M,28317,3,4
28318,M85G86G210I201O54T82K83O90K68J74V71,28318,13,4
28319,M85G86G210I201O54T82K83O90K68J80T71,28319,19,4
28320,M85G86G210I201O54T46V78M,28320,3,4
28321,M85G86G210I201O54U82K83O90K68B69C73J69J46V78M,28321,16,4
28322,M85G86G210I201O54U82K83O90K68J74V71,28322,21,4
28323,M85G86G210I201O54U82K83O90K68J80T71,28323,30,4
28324,M85G86G210I201O54U46V78M,28324,13,4
28325,M85G86G210I201O55B69C73J69J82K83O90K68J80T71,28325,4,4
28326,M85G86G210I201O55B69C73J69J46P80M,28326,23,4
28327,M85G86G210I201O55B69C73J69J46V78M,28327,26,4
28328,M85G86G210I201O55J80T71,28328,5,4
28329,M85G86G210I201O55L82K83O90K68B69C73J69J46V78M,28329,3,4
28330,M85G86G210I201O55L82K83O90K68J74V71,28330,5,4
28331,M85G86G210I201O55L82K83O90K68J80T71,28331,1,4
28332,M85G86G210I201O55L46V78M,28332,2,4
28333,M85G86G210I201O55M82K83O90K68B69C73J69J46V78M,28333,21,4
28334,M85G86G210I201O55M82K83O90K68J74V71,28334,17,4
28335,M85G86G210I201O55M82K83O90K68J80T71,28335,8,4
28336,M85G86G210I201O55M46V78M,28336,30,4
28337,M85G86G210I201O55N82K83O90K68B69C73J69J46V78M,28337,10,4
28338,M85G86G210I201O55N82K83O90K68J74V71,28338,19,4
28339,M85G86G210I201O55N82K83O90K68J80T71,28339,32,4
28340,M85G86G210I201O55N46V78M,28340,32,4
28341,M85G86G210I201O55O82K83O90K68B69C73J69J46V78M,28341,1,4
28342,M85G86G210I201O55O82K83O90K68J74V71,28342,28,4
28343,M85G86G210I201O55O82K83O90K68J80T71,28343,10,4
28344,M85G86G210I201O55O46V78M,28344,2,4
28345,M85G86G210I201O55P82K83O90K68B69C73J69J46V78M,28345,19,4
28346,M85G86G210I201O55P82K83O90K68J74V71,28346,33,4
28347,M85G86G210I201O55P82K83O90K68J80T71,28347,17,4
28348,M85G86G210I201O55P46V78M,28348,13,4
28349,M85G86G210I201O55Q82K83O90K68B69C73J69J46V78M,28349,1,4
28350,M85G86G210I201O55Q82K83O90K68J74V71,28350,19,4
28351,M85G86G210I201O55Q82K83O90K68J80T71,28351,18,4
28352,M85G86G210I201O55Q46V78M,28352,29,4
28353,M85G86G210I201O55R82K83O90K68B69C73J69J46V78M,28353,20,4
28354,M85G86G210I201O55R82K83O90K68J74V71,28354,25,4
28355,M85G86G210I201O55R82K83O90K68J80T71,28355,20,4
28356,M85G86G210I201O55R46V78M,28356,22,4
28357,M85G86G210I201O55S82K83O90K68B69C73J69J46V78M,28357,19,4
28358,M85G86G210I201O55S82K83O90K68J74V71,28358,16,4
28359,M85G86G210I201O55S82K83O90K68J80T71,28359,16,4
28360,M85G86G210I201O55S46V78M,28360,6,4
28361,M85G86G210I201O55T82K83O90K68B69C73J69J46V78M,28361,33,4
28362,M85G86G210I201O55T82K83O90K68J74V71,28362,19,4
28363,M85G86G210I201O55T82K83O90K68J80T71,28363,7,4
28364,M85G86G210I201O55T46V78M,28364,2,4
28365,M85G86G210I201O55U82K83O90K68B69C73J69J46V78M,28365,17,4
28366,M85G86G210I201O55U82K83O90K68J74V71,28366,11,4
28367,M85G86G210I201O55U82K83O90K68J80T71,28367,16,4
28368,M85G86G210I201O55U46V78M,28368,25,4
28369,M85G86G210I201O56B69C73J69J82K83O90K68J80T71,28369,33,4
28370,M85G86G210I201O56B69C73J69J46P80M,28370,4,4
28371,M85G86G210I201O56B69C73J69J46V78M,28371,22,4
28372,M85G86G210I201O56J80T71,28372,31,4
28373,M85G86G210I201O56L82K83O90K68B69C73J69J46V78M,28373,6,4
28374,M85G86G210I201O56L82K83O90K68J74V71,28374,31,4
28375,M85G86G210I201O56L82K83O90K68J80T71,28375,31,4
28376,M85G86G210I201O56L46V78M,28376,29,4
28377,M85G86G210I201O56M82K83O90K68B69C73J69J46V78M,28377,18,4
28378,M85G86G210I201O56M82K83O90K68J74V71,28378,15,4
28379,M85G86G210I201O56M82K83O90K68J80T71,28379,20,4
28380,M85G86G210I201O56M46V78M,28380,25,4
28381,M85G86G210I201O56N82K83O90K68B69C73J69J46V78M,28381,26,4
28382,M85G86G210I201O56N82K83O90K68J74V71,28382,2,4
28383,M85G86G210I201O56N82K83O90K68J80T71,28383,11,4
28384,M85G86G210I201O56N46V78M,28384,27,4
28385,M85G86G210I201O56O82K83O90K68B69C73J69J46V78M,28385,31,4
28386,M85G86G210I201O56O82K83O90K68J74V71,28386,18,4
28387,M85G86G210I201O56O82K83O90K68J80T71,28387,16,4
28388,M85G86G210I201O56O46V78M,28388,34,4
28389,M85G86G210I201O56P82K83O90K68B69C73J69J46V78M,28389,4,4
28390,M85G86G210I201O56P82K83O90K68J74V71,28390,13,4
28391,M85G86G210I201O56P82K83O90K68J80T71,28391,28,4
28392,M85G86G210I201O56P46V78M,28392,29,4
28393,M85G86G210I201O56Q82K83O90K68B69C73J69J46V78M,28393,25,4
28394,M85G86G210I201O56Q82K83O90K68J74V71,28394,9,4
28395,M85G86G210I201O56Q82K83O90K68J80T71,28395,32,4
28396,M85G86G210I201O56Q46V78M,28396,12,4
28397,M85G86G210I201O56R82K83O90K68B69C73J69J46V78M,28397,4,4
28398,M85G86G210I201O56R82K83O90K68J74V71,28398,7,4
28399,M85G86G210I201O56R82K83O90K68J80T71,28399,23,4
28400,M85G86G210I201O56R46V78M,28400,8,4
28401,M85G86G210I201O56S82K83O90K68B69C73J69J46V78M,28401,21,4
28402,M85G86G210I201O56S82K83O90K68J74V71,28402,16,4
28403,M85G86G210I201O56S82K83O90K68J80T71,28403,33,4
28404,M85G86G210I201O56S46V78M,28404,28,4
28405,M85G86G210I201O56T82K83O90K68B69C73J69J46V78M,28405,20,4
28406,M85G86G210I201O56T82K83O90K68J74V71,28406,19,4
28407,M85G86G210I201O56T82K83O90K68J80T71,28407,5,4
28408,M85G86G210I201O56T46V78M,28408,29,4
28409,M85G86G210I201O56U82K83O90K68B69C73J69J46V78M,28409,23,4
28410,M85G86G210I201O56U82K83O90K68J74V71,28410,26,4
28411,M85G86G210I201O56U82K83O90K68J80T71,28411,26,4
28412,M85G86G210I201O56U46V78M,28412,26,4
28413,M85G86G210I201O57B69C73J69J82K83O90K68J80T71,28413,18,4
28414,M85G86G210I201O57B69C73J69J46P80M,28414,28,4
28415,M85G86G210I201O57B69C73J69J46V78M,28415,28,4
28416,M85G86G210I201O57J80T71,28416,20,4
28417,M85G86G210I201O57L82K83O90K68B69C73J69J46V78M,28417,18,4
28418,M85G86G210I201O57L82K83O90K68J74V71,28418,35,4
28419,M85G86G210I201O57L82K83O90K68J80T71,28419,28,4
28420,M85G86G210I201O57L46V78M,28420,35,4
28421,M85G86G210I201O57M82K83O90K68B69C73J69J46V78M,28421,33,4
28422,M85G86G210I201O57M82K83O90K68J74V71,28422,17,4
28423,M85G86G210I201O57M82K83O90K68J80T71,28423,4,4
28424,M85G86G210I201O57M46V78M,28424,12,4
28425,M85G86G210I201O57N82K83O90K68B69C73J69J46V78M,28425,9,4
28426,M85G86G210I201O57N82K83O90K68J74V71,28426,8,4
28427,M85G86G210I201O57N82K83O90K68J80T71,28427,31,4
28428,M85G86G210I201O57N46V78M,28428,9,4
28429,M85G86G210I201O57O82K83O90K68B69C73J69J46V78M,28429,28,4
28430,M85G86G210I201O57O82K83O90K68J74V71,28430,22,4
28431,M85G86G210I201O57O82K83O90K68J80T71,28431,11,4
28432,M85G86G210I201O57O46V78M,28432,19,4
28433,M85G86G210I201O57P82K83O90K68B69C73J69J46V78M,28433,20,4
28434,M85G86G210I201O57P82K83O90K68J74V71,28434,5,4
28435,M85G86G210I201O57P82K83O90K68J80T71,28435,25,4
28436,M85G86G210I201O57P46V78M,28436,25,4
28437,M85G86G210I201O57Q82K83O90K68B69C73J69J46V78M,28437,14,4
28438,M85G86G210I201O57Q82K83O90K68J74V71,28438,20,4
28439,M85G86G210I201O57Q82K83O90K68J80T71,28439,23,4
28440,M85G86G210I201O57Q46V78M,28440,22,4
28441,M85G86G210I201O57R82K83O90K68B69C73J69J46V78M,28441,17,4
28442,M85G86G210I201O57R82K83O90K68J74V71,28442,26,4
28443,M85G86G210I201O57R82K83O90K68J80T71,28443,13,4
28444,M85G86G210I201O57R46V78M,28444,22,4
28445,M85G86G210I201O57S82K83O90K68B69C73J69J46V78M,28445,27,4
28446,M85G86G210I201O57S82K83O90K68J74V71,28446,17,4
28447,M85G86G210I201O57S82K83O90K68J80T71,28447,10,4
28448,M85G86G210I201O57S46V78M,28448,20,4
28449,M85G86G210I201O57T82K83O90K68B69C73J69J46V78M,28449,14,4
28450,M85G86G210I201O57T82K83O90K68J74V71,28450,18,4
28451,M85G86G210I201O57T82K83O90K68J80T71,28451,1,4
28452,M85G86G210I201O57T46V78M,28452,17,4
28453,M85G86G210I201O57U82K83O90K68B69C73J69J46V78M,28453,28,4
28454,M85G86G210I201O57U82K83O90K68J74V71,28454,19,4
28455,M85G86G210I201O57U82K83O90K68J80T71,28455,16,4
28456,M85G86G210I201O57U46V78M,28456,18,4
28457,M85G86G210I201P82K83O90K68B69C73J69J46V78M,28457,23,4
28458,M85G86G210I201P82K83O90K68J74V71,28458,23,4
28459,M85G86G210I201P82K83O90K68J80T71,28459,24,4
28460,M85G86G210I201P46V78M,28460,7,4
28461,M85G86G210I201P48B69C73J69J82K83O90K68J80T71,28461,8,4
28462,M85G86G210I201P48B69C73J69J46P80M,28462,26,4
28463,M85G86G210I201P48B69C73J69J46V78M,28463,20,4
28464,M85G86G210I201P48J80T71,28464,5,4
28465,M85G86G210I201P48L82K83O90K68B69C73J69J46V78M,28465,21,4
28466,M85G86G210I201P48L82K83O90K68J74V71,28466,4,4
28467,M85G86G210I201P48L82K83O90K68J80T71,28467,9,4
28468,M85G86G210I201P48L46V78M,28468,2,4
28469,M85G86G210I201P48M82K83O90K68B69C73J69J46V78M,28469,28,4
28470,M85G86G210I201P48M82K83O90K68J74V71,28470,25,4
28471,M85G86G210I201P48M82K83O90K68J80T71,28471,34,4
28472,M85G86G210I201P48M46V78M,28472,32,4
28473,M85G86G210I201P48N82K83O90K68B69C73J69J46V78M,28473,25,4
28474,M85G86G210I201P48N82K83O90K68J74V71,28474,1,4
28475,M85G86G210I201P48N82K83O90K68J80T71,28475,31,4
28476,M85G86G210I201P48N46V78M,28476,13,4
28477,M85G86G210I201P48O82K83O90K68B69C73J69J46V78M,28477,17,4
28478,M85G86G210I201P48O82K83O90K68J74V71,28478,5,4
28479,M85G86G210I201P48O82K83O90K68J80T71,28479,32,4
28480,M85G86G210I201P48O46V78M,28480,12,4
28481,M85G86G210I201P48P82K83O90K68B69C73J69J46V78M,28481,27,4
28482,M85G86G210I201P48P82K83O90K68J74V71,28482,14,4
28483,M85G86G210I201P48P82K83O90K68J80T71,28483,1,4
28484,M85G86G210I201P48P46V78M,28484,34,4
28485,M85G86G210I201P48Q82K83O90K68B69C73J69J46V78M,28485,3,4
28486,M85G86G210I201P48Q82K83O90K68J74V71,28486,20,4
28487,M85G86G210I201P48Q82K83O90K68J80T71,28487,32,4
28488,M85G86G210I201P48Q46V78M,28488,11,4
28489,M85G86G210I201P48R82K83O90K68B69C73J69J46V78M,28489,3,4
28490,M85G86G210I201P48R82K83O90K68J74V71,28490,31,4
28491,M85G86G210I201P48R82K83O90K68J80T71,28491,33,4
28492,M85G86G210I201P48R46V78M,28492,32,4
28493,M85G86G210I201P48S82K83O90K68B69C73J69J46V78M,28493,13,4
28494,M85G86G210I201P48S82K83O90K68J74V71,28494,1,4
28495,M85G86G210I201P48S82K83O90K68J80T71,28495,35,4
28496,M85G86G210I201P48S46V78M,28496,2,4
28497,M85G86G210I201P48T82K83O90K68B69C73J69J46V78M,28497,23,4
28498,M85G86G210I201P48T82K83O90K68J74V71,28498,21,4
28499,M85G86G210I201P48T82K83O90K68J80T71,28499,27,4
28500,M85G86G210I201P48T46V78M,28500,1,4
28501,M85G86G210I201P48U82K83O90K68B69C73J69J46V78M,28501,15,4
28502,M85G86G210I201P48U82K83O90K68J74V71,28502,6,4
28503,M85G86G210I201P48U82K83O90K68J80T71,28503,18,4
28504,M85G86G210I201P48U46V78M,28504,32,4
28505,M85G86G210I201P49B69C73J69J82K83O90K68J80T71,28505,16,4
28506,M85G86G210I201P49B69C73J69J46P80M,28506,5,4
28507,M85G86G210I201P49B69C73J69J46V78M,28507,21,4
28508,M85G86G210I201P49J80T71,28508,33,4
28509,M85G86G210I201P49L82K83O90K68B69C73J69J46V78M,28509,16,4
28510,M85G86G210I201P49L82K83O90K68J74V71,28510,2,4
28511,M85G86G210I201P49L82K83O90K68J80T71,28511,18,4
28512,M85G86G210I201P49L46V78M,28512,6,4
28513,M85G86G210I201P49M82K83O90K68B69C73J69J46V78M,28513,32,4
28514,M85G86G210I201P49M82K83O90K68J74V71,28514,31,4
28515,M85G86G210I201P49M82K83O90K68J80T71,28515,7,4
28516,M85G86G210I201P49M46V78M,28516,24,4
28517,M85G86G210I201P49N82K83O90K68B69C73J69J46V78M,28517,31,4
28518,M85G86G210I201P49N82K83O90K68J74V71,28518,18,4
28519,M85G86G210I201P49N82K83O90K68J80T71,28519,17,4
28520,M85G86G210I201P49N46V78M,28520,25,4
28521,M85G86G210I201P49O82K83O90K68B69C73J69J46V78M,28521,26,4
28522,M85G86G210I201P49O82K83O90K68J74V71,28522,30,4
28523,M85G86G210I201P49O82K83O90K68J80T71,28523,31,4
28524,M85G86G210I201P49O46V78M,28524,15,4
28525,M85G86G210I201P49P82K83O90K68B69C73J69J46V78M,28525,9,4
28526,M85G86G210I201P49P82K83O90K68J74V71,28526,9,4
28527,M85G86G210I201P49P82K83O90K68J80T71,28527,11,4
28528,M85G86G210I201P49P46V78M,28528,16,4
28529,M85G86G210I201P49Q82K83O90K68B69C73J69J46V78M,28529,10,4
28530,M85G86G210I201P49Q82K83O90K68J74V71,28530,1,4
28531,M85G86G210I201P49Q82K83O90K68J80T71,28531,2,4
28532,M85G86G210I201P49Q46V78M,28532,35,4
28533,M85G86G210I201P49R82K83O90K68B69C73J69J46V78M,28533,25,4
28534,M85G86G210I201P49R82K83O90K68J74V71,28534,26,4
28535,M85G86G210I201P49R82K83O90K68J80T71,28535,17,4
28536,M85G86G210I201P49R46V78M,28536,3,4
28537,M85G86G210I201P49S82K83O90K68B69C73J69J46V78M,28537,23,4
28538,M85G86G210I201P49S82K83O90K68J74V71,28538,19,4
28539,M85G86G210I201P49S82K83O90K68J80T71,28539,19,4
28540,M85G86G210I201P49S46V78M,28540,16,4
28541,M85G86G210I201P49T82K83O90K68B69C73J69J46V78M,28541,4,4
28542,M85G86G210I201P49T82K83O90K68J74V71,28542,26,4
28543,M85G86G210I201P49T82K83O90K68J80T71,28543,32,4
28544,M85G86G210I201P49T46V78M,28544,27,4
28545,M85G86G210I201P49U82K83O90K68B69C73J69J46V78M,28545,33,4
28546,M85G86G210I201P49U82K83O90K68J74V71,28546,8,4
28547,M85G86G210I201P49U82K83O90K68J80T71,28547,12,4
28548,M85G86G210I201P49U46V78M,28548,25,4
28549,M85G86G210I201P50B69C73J69J82K83O90K68J80T71,28549,26,4
28550,M85G86G210I201P50B69C73J69J46P80M,28550,21,4
28551,M85G86G210I201P50B69C73J69J46V78M,28551,27,4
28552,M85G86G210I201P50J80T71,28552,16,4
28553,M85G86G210I201P50L82K83O90K68B69C73J69J46V78M,28553,16,4
28554,M85G86G210I201P50L82K83O90K68J74V71,28554,6,4
28555,M85G86G210I201P50L82K83O90K68J80T71,28555,33,4
28556,M85G86G210I201P50L46V78M,28556,19,4
28557,M85G86G210I201P50M82K83O90K68B69C73J69J46V78M,28557,23,4
28558,M85G86G210I201P50M82K83O90K68J74V71,28558,10,4
28559,M85G86G210I201P50M82K83O90K68J80T71,28559,9,4
28560,M85G86G210I201P50M46V78M,28560,28,4
28561,M85G86G210I201P50N82K83O90K68B69C73J69J46V78M,28561,12,4
28562,M85G86G210I201P50N82K83O90K68J74V71,28562,18,4
28563,M85G86G210I201P50N82K83O90K68J80T71,28563,29,4
28564,M85G86G210I201P50N46V78M,28564,16,4
28565,M85G86G210I201P50O82K83O90K68B69C73J69J46V78M,28565,21,4
28566,M85G86G210I201P50O82K83O90K68J74V71,28566,14,4
28567,M85G86G210I201P50O82K83O90K68J80T71,28567,22,4
28568,M85G86G210I201P50O46V78M,28568,32,4
28569,M85G86G210I201P50P82K83O90K68B69C73J69J46V78M,28569,7,4
28570,M85G86G210I201P50P82K83O90K68J74V71,28570,18,4
28571,M85G86G210I201P50P82K83O90K68J80T71,28571,14,4
28572,M85G86G210I201P50P46V78M,28572,7,4
28573,M85G86G210I201P50Q82K83O90K68B69C73J69J46V78M,28573,34,4
28574,M85G86G210I201P50Q82K83O90K68J74V71,28574,31,4
28575,M85G86G210I201P50Q82K83O90K68J80T71,28575,32,4
28576,M85G86G210I201P50Q46V78M,28576,32,4
28577,M85G86G210I201P50R82K83O90K68B69C73J69J46V78M,28577,8,4
28578,M85G86G210I201P50R82K83O90K68J74V71,28578,11,4
28579,M85G86G210I201P50R82K83O90K68J80T71,28579,29,4
28580,M85G86G210I201P50R46V78M,28580,2,4
28581,M85G86G210I201P50S82K83O90K68B69C73J69J46V78M,28581,24,4
28582,M85G86G210I201P50S82K83O90K68J74V71,28582,32,4
28583,M85G86G210I201P50S82K83O90K68J80T71,28583,2,4
28584,M85G86G210I201P50S46V78M,28584,15,4
28585,M85G86G210I201P50T82K83O90K68B69C73J69J46V78M,28585,21,4
28586,M85G86G210I201P50T82K83O90K68J74V71,28586,24,4
28587,M85G86G210I201P50T82K83O90K68J80T71,28587,15,4
28588,M85G86G210I201P50T46V78M,28588,13,4
28589,M85G86G210I201P50U82K83O90K68B69C73J69J46V78M,28589,2,4
28590,M85G86G210I201P50U82K83O90K68J74V71,28590,7,4
28591,M85G86G210I201P50U82K83O90K68J80T71,28591,3,4
28592,M85G86G210I201P50U46V78M,28592,21,4
28593,M85G86G210I201P51B69C73J69J82K83O90K68J80T71,28593,18,4
28594,M85G86G210I201P51B69C73J69J46P80M,28594,29,4
28595,M85G86G210I201P51B69C73J69J46V78M,28595,29,4
28596,M85G86G210I201P51J80T71,28596,33,4
28597,M85G86G210I201P51L82K83O90K68B69C73J69J46V78M,28597,26,4
28598,M85G86G210I201P51L82K83O90K68J74V71,28598,20,4
28599,M85G86G210I201P51L82K83O90K68J80T71,28599,3,4
28600,M85G86G210I201P51L46V78M,28600,26,4
28601,M85G86G210I201P51M82K83O90K68B69C73J69J46V78M,28601,4,4
28602,M85G86G210I201P51M82K83O90K68J74V71,28602,8,4
28603,M85G86G210I201P51M82K83O90K68J80T71,28603,24,4
28604,M85G86G210I201P51M46V78M,28604,11,4
28605,M85G86G210I201P51N82K83O90K68B69C73J69J46V78M,28605,29,4
28606,M85G86G210I201P51N82K83O90K68J74V71,28606,10,4
28607,M85G86G210I201P51N82K83O90K68J80T71,28607,12,4
28608,M85G86G210I201P51N46V78M,28608,19,4
28609,M85G86G210I201P51O82K83O90K68B69C73J69J46V78M,28609,13,4
28610,M85G86G210I201P51O82K83O90K68J74V71,28610,31,4
28611,M85G86G210I201P51O82K83O90K68J80T71,28611,34,4
28612,M85G86G210I201P51O46V78M,28612,28,4
28613,M85G86G210I201P51P82K83O90K68B69C73J69J46V78M,28613,28,4
28614,M85G86G210I201P51P82K83O90K68J74V71,28614,19,4
28615,M85G86G210I201P51P82K83O90K68J80T71,28615,19,4
28616,M85G86G210I201P51P46V78M,28616,32,4
28617,M85G86G210I201P51Q82K83O90K68B69C73J69J46V78M,28617,13,4
28618,M85G86G210I201P51Q82K83O90K68J74V71,28618,9,4
28619,M85G86G210I201P51Q82K83O90K68J80T71,28619,28,4
28620,M85G86G210I201P51Q46V78M,28620,4,4
28621,M85G86G210I201P51R82K83O90K68B69C73J69J46V78M,28621,26,4
28622,M85G86G210I201P51R82K83O90K68J74V71,28622,26,4
28623,M85G86G210I201P51R82K83O90K68J80T71,28623,31,4
28624,M85G86G210I201P51R46V78M,28624,23,4
28625,M85G86G210I201P51S82K83O90K68B69C73J69J46V78M,28625,3,4
28626,M85G86G210I201P51S82K83O90K68J74V71,28626,13,4
28627,M85G86G210I201P51S82K83O90K68J80T71,28627,22,4
28628,M85G86G210I201P51S46V78M,28628,15,4
28629,M85G86G210I201P51T82K83O90K68B69C73J69J46V78M,28629,32,4
28630,M85G86G210I201P51T82K83O90K68J74V71,28630,35,4
28631,M85G86G210I201P51T82K83O90K68J80T71,28631,25,4
28632,M85G86G210I201P51T46V78M,28632,10,4
28633,M85G86G210I201P51U82K83O90K68B69C73J69J46V78M,28633,13,4
28634,M85G86G210I201P51U82K83O90K68J74V71,28634,28,4
28635,M85G86G210I201P51U82K83O90K68J80T71,28635,9,4
28636,M85G86G210I201P51U46V78M,28636,33,4
28637,M85G86G210I201P52B69C73J69J82K83O90K68J80T71,28637,33,4
28638,M85G86G210I201P52B69C73J69J46P80M,28638,16,4
28639,M85G86G210I201P52B69C73J69J46V78M,28639,33,4
28640,M85G86G210I201P52J80T71,28640,11,4
28641,M85G86G210I201P52L82K83O90K68B69C73J69J46V78M,28641,30,4
28642,M85G86G210I201P52L82K83O90K68J74V71,28642,3,4
